timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1597961700,Aug 20 2020 - 10:15pm,complete,N/A,Sport Recife,Santos,José Mendonça da Silva Jr.,4,3.00,0.00,1.37,1.05,0,1,1,0,0,0,"","76",4,5,5,0,2,0,4,1,1,1,12,19,6,6,6,13,25,18,41,59,0.75,0.77,1.45,1.92,3.50,50,100,50,50,50,50,50,50,100,6.00,6.00,2.55,3.20,2.80,1.44,2.35,4.55,9.00,2.00,1.74,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1597964400,Aug 20 2020 - 11:00pm,complete,N/A,São Paulo,Bahia,Rodrigo Carvalhaes de Miranda,4,3.00,0.00,1.95,0.79,1,1,2,1,0,1,"85","21",5,6,2,0,2,0,1,1,0,2,23,11,7,6,16,5,13,17,67,33,1.54,0.00,2.33,1.25,0.50,0,0,0,0,0,0,50,0,0,5.00,1.00,1.80,3.45,4.65,1.45,2.40,4.60,9.25,2.20,1.62,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1597964400,Aug 20 2020 - 11:00pm,complete,N/A,Ceará,Vasco da Gama,Thiago Duarte Peixoto,4,1.00,0.00,1.37,0.79,0,3,3,0,0,0,"","68,78,90'5",13,2,3,0,3,0,2,1,2,1,23,7,3,5,20,2,14,10,58,42,1.60,0.00,2.17,0.91,1.00,50,50,0,0,0,0,50,0,50,1.00,3.00,2.05,3.15,3.95,1.49,2.50,4.95,10.00,2.15,1.65,Estádio Governador Plácido Aderaldo Castelo (Fortaleza- Ceará)
1598122800,Aug 22 2020 - 7:00pm,complete,N/A,Atlético PR,Fluminense,Daniel Nobre Bins,5,1.50,0.00,1.68,1.37,0,1,1,1,0,1,"","45'4",7,2,4,0,3,0,1,3,1,2,16,11,7,3,9,8,19,11,65,35,0.70,1.32,1.95,1.13,2.00,50,50,50,0,0,50,75,0,75,7.50,8.00,2.10,3.15,3.70,1.43,2.35,4.45,9.00,2.00,1.74,Arena da Baixada (Curitiba- Paraná)
1598133600,Aug 22 2020 - 10:00pm,complete,N/A,Internacional,Atlético Mineiro,Luiz Flavio De Oliveira,5,3.00,1.50,2.16,1.16,1,0,1,1,1,0,"8","",2,5,1,0,2,0,0,1,1,1,7,12,4,0,3,12,21,23,33,67,2.17,2.40,0.89,1.13,2.25,25,75,50,0,0,0,50,75,75,15.50,4.50,2.45,3.20,2.90,1.38,2.20,4.10,8.00,1.91,1.83,Estádio José Pinheiro Borda (Porto Alegre- Rio Grande do Sul)
1598140800,Aug 23 2020 - 12:00am,complete,N/A,Goiás,Atlético GO,Wilton Pereira Sampaio,5,0.00,0.00,1.21,1.21,2,0,2,1,1,0,"21,90'5","",3,11,5,0,2,0,1,4,0,2,7,16,3,5,4,11,25,20,33,67,1.27,0.69,0.90,1.84,3.50,50,100,100,50,0,0,50,100,100,5.00,6.00,2.80,3.10,2.63,1.44,1.80,4.50,11.00,2.10,1.65,Estádio de Hailé Pinheiro (Goiânia- Goiás)
1598191200,Aug 23 2020 - 2:00pm,complete,N/A,Flamengo,Botafogo,Leandro Pedro Vuaden,5,0.50,1.00,1.95,0.68,1,1,2,0,0,0,"90'11","90'3",5,4,3,0,3,0,1,2,0,3,16,9,5,2,11,7,15,17,67,33,1.41,1.67,1.88,0.97,1.25,50,50,0,0,0,0,75,0,50,10.00,4.00,1.48,4.35,6.30,1.26,1.83,3.15,5.90,1.95,1.80,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1598209200,Aug 23 2020 - 7:00pm,complete,N/A,Vasco da Gama,Grêmio,Savio Pereira Sampaio,5,3.00,1.00,1.37,1.21,0,0,0,0,0,0,"","",6,4,5,0,2,0,2,3,1,1,11,12,2,2,9,10,24,17,46,54,1.35,1.60,1.00,1.30,2.25,75,100,25,0,0,25,75,25,75,8.50,4.00,3.50,3.15,2.20,1.43,2.30,4.40,8.75,2.00,1.74,Estádio Club de Regatas Vasco da Gama (Rio de Janeiro- Rio de Janeiro)
1598209200,Aug 23 2020 - 7:00pm,complete,N/A,Palmeiras,Santos,Vinicius Gonçalves Dias Araujo,5,1.00,1.50,1.84,1.05,2,1,3,1,1,0,"45'1,73","48",5,6,5,0,3,1,3,2,3,1,19,10,6,2,13,8,20,12,49,51,1.66,1.35,1.83,1.04,1.75,50,75,0,0,0,50,50,25,50,10.50,3.50,1.87,3.20,4.60,1.47,2.40,4.70,9.50,2.15,1.65,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1598209200,Aug 23 2020 - 7:00pm,complete,N/A,Bragantino,Coritiba,Gilberto Rodrigues Castro Junior,5,2.00,0.00,1.84,0.68,1,2,3,2,1,1,"45","45'4,53",10,3,2,1,0,0,2,1,0,0,18,9,4,5,14,4,16,17,47,53,2.30,1.36,1.84,1.11,2.50,75,75,50,25,0,50,100,25,75,13.00,8.00,1.56,3.95,6.00,1.41,2.25,4.30,8.50,2.30,1.56,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1598220000,Aug 23 2020 - 10:00pm,complete,N/A,Sport Recife,São Paulo,Rodrigo D'Alonso Ferreira,5,1.50,0.00,1.37,1.53,0,1,1,1,0,1,"","6",0,3,2,0,3,0,0,2,1,2,12,13,4,6,8,7,21,24,50,50,1.10,1.83,1.37,1.41,3.00,75,75,75,25,25,25,25,50,100,8.00,9.00,3.20,3.10,2.35,1.45,2.40,4.60,9.25,2.05,1.71,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1598223600,Aug 23 2020 - 11:00pm,complete,N/A,Ceará,Bahia,Wagner do Nascimento Magalhaes,5,0.50,1.00,1.37,0.79,2,0,2,1,1,0,"12,75","",6,11,1,0,2,0,1,0,1,1,11,17,5,7,6,10,21,7,38,62,1.89,1.25,1.26,2.03,2.25,75,100,25,0,0,0,75,25,100,13.00,5.00,2.10,3.10,3.70,1.54,2.65,5.40,11.00,2.25,1.57,Estádio Governador Plácido Aderaldo Castelo (Fortaleza- Ceará)
1598479200,Aug 26 2020 - 10:00pm,complete,N/A,São Paulo,Atlético PR,Marcelo de Lima Henrique,11,2.00,1.50,1.95,1.11,1,0,1,0,0,0,"65","",4,1,2,0,1,0,0,2,0,1,18,7,7,4,11,3,11,15,56,44,1.94,1.47,2.12,0.90,2.25,50,75,25,25,0,50,100,25,50,10.00,3.00,2.00,3.20,4.00,1.48,2.45,4.80,9.75,2.10,1.67,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
